id;rulebook_id;page;name;name_pt;effect_1;effect_2
45;84;148;Aerial Superiority;;;
50;84;148;Agile Athlete;;;
184;84;148;Battle Casting;;;
259;84;148;Born Flyer;;;
293;84;148;Catfolk Pounce;;;
308;84;148;Centaur Trample;;;
415;84;153;Confound the Big Folk;;;
429;84;149;Coordinated Strike;;;
499;84;149;Dallah Thaun's Luck;;;
554;84;150;Defensive Archery;;;
679;84;150;Diving Charge;;;
839;84;150;Elf Dilettante;;;
990;84;150;Expeditious Dodge;;;
1144;84;150;Flick of the Wrist;;;
1163;84;151;Focused Mind;;;
1234;84;151;Gnoll Ferocity;;;
1493;84;151;Improved Flight;;;
1714;84;151;Killoren Ancient;;;
1715;84;151;Killoren Destroyer;;;
1716;84;151;Killoren Hunter;;;
1768;84;151;Lightfeet;;;
1825;84;152;Magic of the Land;;;
3756;84;152;Plunging Shot;;;
2577;84;152;Shared Fury;;;
3018;84;152;Underfoot Combat;;;
3150;84;153;Winged Warrior;;;
3163;84;153;Wolfpack;;;
3165;84;154;Woodland Archer;;;
3177;84;152;Yondalla's Sense;;;
218;85;49;Blazing Berserker;;;
219;85;49;Blessed by Tem-Et-Nu;;;
760;85;49;Drift Magic;;;
789;85;49;Eagle's Fury;;;
1126;85;49;Fiery Spell;;;
1364;85;50;Heat Endurance;;;
1508;85;50;Improved Heat Endurance;;;
1703;85;50;Judged by Aurifar;;;
1765;85;51;Light of Aurifar;;;
2155;85;51;Pharaoh's Fist;;;
3757;85;51;Priest of the Waste;;;
2384;85;51;Rattlesnake Strike;;;
2509;85;51;Sand Camouflage;;;
2510;85;52;Sand Dancer;;;
2511;85;52;Sand Snare;;;
2512;85;52;Sand Spinner;;;
2513;85;52;Sandskimmer;;;
2524;85;52;Scorpion's Grasp;;;
2525;85;53;Scorpion's Instincts;;;
3206;85;53;Scorpion's resolve;;;
2527;85;53;Scorpion's Sense;;;
2540;85;53;Searing Spell;;;
2548;85;53;Serpent Fang;;;
2945;85;53;Touchstone;;;
85;87;90;Aquatic Shot;;;
212;87;91;Blackwater Invocation;;;
272;87;92;Breathing Link;;;
357;87;92;Clever Wrestling;;;
498;87;92;Curling Wave Strike;;;
993;87;92;Expert Swimmer;;;
1157;87;92;Flying Fish Leap;;;
1255;87;92;Great Captain;;;
1733;87;92;Landwalker;;;
2082;87;93;Old Salt;;;
2381;87;93;Rapid Swimming;;;
2498;87;93;Sahuagin Flip;;;
2499;87;93;Sailor's Balance;;;
2505;87;93;Sanctify Water;;;
2528;87;93;Scourge of the Seas;;;
3699;87;;Sea Legs;;;
2613;87;93;Ship's Mage;;;
2766;87;93;Steam Magic;;;
2785;87;94;Storm Magic;;;
2838;87;94;Sunken Song;;;
2874;87;94;Swim-By Attack;;;
2931;87;94;Toothed Blow;;;
3094;87;94;Water Adaptation;;;
3201;87;94;Windsinger;;;
36;88;28;Adaptive Style;;;
153;88;28;Avenging Strike;;;
213;88;28;Blade Meditation;;;
351;88;34;Clarion Commander;;;
588;88;29;Desert Fire;;;
589;88;29;Desert Wind Dodge;;;
604;88;29;Devoted Bulwark;;;
640;88;34;Distant Horizon;;;
671;88;29;Divine Spirit;;;
959;88;30;Evasive Reflexes;;;
1021;88;30;Extra Granted Maneuver;;;
1030;88;30;Extra Readied Maneuver;;;
1069;88;34;Faith Unswerving;;;
1070;88;31;Falling Sun Attack;;;
1232;88;35;Gloom Razor;;;
1668;88;31;Instant Clarity ;;;
1689;88;31;Ironheart Aura;;;
1878;88;31;Martial Stance;;;
1879;88;31;Martial Study;;;
2128;88;35;Perfect Clarity of Mind and Body;;;
2298;88;32;Psychic Renewal ;;;
2361;88;32;Rapid Assault;;;
2400;88;35;Reaping Talons;;;
2523;88;35;Scorching Sirocco;;;
2531;88;32;Scribe Martial Script ;;;
2556;88;32;Shadow Blade;;;
2565;88;32;Shadow Trickster;;;
2575;88;36;Shards of Granite;;;
2658;88;32;Snap Kick;;;
2676;88;32;Song of the White Raven;;;
2776;88;32;Stone Power;;;
2787;88;36;Stormguard Warrior;;;
2823;88;33;Sudden Recovery;;;
2844;88;33;Superior Unarmed Strike;;;
2924;88;33;Tiger Blooded;;;
3027;88;33;Unnerving Calm;;;
3072;88;33;Vital Recovery;;;
3131;88;33;White Raven Defense;;;
207;89;72;Bind Vestige;;;
208;89;73;Bind Vestige, Improved;;;
553;89;73;Defense against the Supernatural;;;
845;89;136;Empower Mystery;;;
853;89;73;Empower Supernatural Ability;;;
858;89;228;Empower Utterance;;;
893;89;136;Enlarge Mystery;;;
898;89;73;Enlarge Supernatural Ability;;;
899;89;229;Enlarge Utterance;;;
991;89;73;Expel Vestige;;;
1000;89;136;Extend Mystery;;;
1007;89;73;Extend Supernatural Ability;;;
1008;89;229;Extend Utterance;;;
1090;89;136;Favored Mystery;;;
1094;89;74;Favored Vestige;;;
1095;89;74;Favored Vestige Focus;;;
1162;89;229;Focused Lexicon;;;
1285;89;136;Greater Path Focus;;;
1425;89;74;Ignore Special Requirements;;;
1448;89;74;Improved Binding;;;
1773;89;136;Line of Shadow;;;
1909;89;136;Maximize Mystery;;;
1962;89;229;Minor Utterance of the Evolving Mind;;;
2062;89;137;Nocturnal Caster;;;
2077;89;229;Obscure Personal Truename;;;
2122;89;137;Path Focus;;;
2147;89;229;Personal Truename Backlash;;;
2228;89;74;Practiced Binder;;;
2326;89;137;Quicken Mystery;;;
2343;89;231;Quicken Utterance;;;
2370;89;74;Rapid Pact Making;;;
2371;89;74;Rapid Recovery;;;
2389;89;137;Reach Mystery;;;
2402;89;232;Recitation of Mindful State;;;
2403;89;231;Recitation of the Fortified State;;;
2404;89;232;Recitation of the Meditative State;;;
2405;89;232;Recitation of the Sanguine State;;;
2406;89;232;Recitation of Vital State;;;
2557;89;137;Shadow Cast;;;
2558;89;138;Shadow Familiar;;;
2561;89;138;Shadow Reflection;;;
2567;89;138;Shadow Vision;;;
2639;89;74;Skilled Pact Making;;;
2769;89;138;Still Mystery;;;
2812;89;74;Sudden Ability Focus;;;
2846;89;75;Supernatural Crusader;;;
2848;89;75;Supernatural Opportunist;;;
2977;89;229;Truename Rebuttal;;;
2978;89;229;Truename Research;;;
2979;89;229;Truename Training;;;
3031;89;138;Unseen Arrow;;;
3041;89;230;Utterance Focus;;;
3042;89;230;Utterance of the Crafted Tool;;;
3043;89;230;Utterance of the Evolving Mind;;;
3044;89;230;Utterance of the Perfected Map;;;
3139;89;75;Widen Supernatural Ability;;;
18;90;87;Abrasive;;;
19;90;87;Absent-minded;;;
22;90;92;Accurate Jaunt;;;
37;90;100;Additional Favored Class;;;
47;90;87;Aggressive;;;
217;90;92;Bladeproof skin;;;
266;90;87;Brawler;;;
267;90;92;Breadth of Knowledge;;;
295;90;87;Cautious;;;
387;90;127;Combat Awareness;;;
414;90;92;Conductivity;;;
423;90;92;Controlled Immolation;;;
447;90;99;Craft Alchemical item;;;
463;90;99;Craft Masterwork Armor;;;
464;90;99;Craft Masterwork Ranged Weapon;;;
465;90;99;Craft Masterwork Weapon;;;
595;90;87;Detached;;;
636;90;87;Dishonest;;;
642;90;87;Distinctive;;;
803;90;87;Easygoing;;;
1065;90;93;Eyes to the sky;;;
1071;90;93;False Pretenses;;;
1080;90;87;Farsighted;;;
1099;90;91;Feeble;;;
1160;90;88;Focused;;;
1190;90;91;Frail;;;
1340;90;88;Hard of Hearing;;;
1342;90;88;Hardy;;;
1406;90;88;Honest;;;
1426;90;88;Illiterate;;;
1600;90;88;Inatenttive;;;
1601;90;91;Inattentive;;;
1609;90;93;Ineluctable Echo;;;
1693;90;170;Item Familiar;;;
1762;90;93;Life Leech;;;
1782;90;94;Live my Nightmare;;;
1793;90;182;Low Profile;;;
1915;90;91;Meagre Fortitude;;;
1976;90;94;Momentary Alteration;;;
2018;90;91;Murky Eyed;;;
2019;90;89;Musclebound;;;
2038;90;94;Naturalized Denizen;;;
2039;90;89;Nearsighted;;;
2055;90;89;Night Sighted;;;
2069;90;91;Noncombatant;;;
2083;90;94;Omniscient Whispers;;;
2121;90;89;Passionate;;;
2124;90;91;Pathetic;;;
2156;90;94;Photosynthetic Skin;;;
2182;90;89;Plucky;;;
2195;90;94;Polar Chill;;;
2197;90;89;Polite;;;
3656;90;;Poor Reflexes;;;
2313;90;89;Quick;;;
2407;90;89;Reckless;;;
2418;90;90;Relentless;;;
3705;90;182;Renown;;;
2435;90;94;Residual Rebound;;;
2497;90;90;Saddleborn;;;
2572;90;91;Shaky;;;
3196;90;81;Skill Knowledge;;;
2642;90;90;Skinny;;;
2646;90;90;Slippery;;;
2648;90;91;Slow (flaw);;;
2649;90;90;Slow (trait);;;
2686;90;90;Specialized;;;
2720;90;90;Spellgifted;;;
2767;90;94;Stench of the Dead;;;
2790;90;90;Stout;;;
2857;90;90;Suspicious;;;
2886;90;100;Talented Crafter;;;
2933;90;90;Torpoid;;;
3011;90;90;Uncivilized;;;
3030;90;91;Unreactive;;;
3040;90;56;Urban Tracking;;;
3084;90;91;Vulnerable;;;
3099;90;92;Weak Will;;;
3106;90;95;Weapon Group (Axes);;;
3107;90;95;Weapon Group (Basic weapons);;;
3108;90;95;Weapon Group (Bows);;;
3109;90;95;Weapon Group (Claw Weapons);;;
3110;90;95;Weapon Group (Crossbows);;;
3111;90;96;Weapon Group (Double Weapons);;;
3112;90;95;Weapon Group (Druid Weapons);;;
3758;90;96;Weapon Group (Exotic Double Weapons);;;
3113;90;96;Weapon Group (Exotic Weapons);;;
3114;90;96;Weapon Group (Flails and Chains);;;
3115;90;96;Weapon Group (Heavy Blades);;;
3116;90;96;Weapon Group (Light Blades);;;
3117;90;96;Weapon Group (Maces and Clubs);;;
3118;90;97;Weapon Group (Monk Weapons);;;
3119;90;97;Weapon Group (Picks and Hammers);;;
3120;90;97;Weapon Group (Polearms);;;
3121;90;97;Weapon Group (Slings and Thrown Weapon;;;
3122;90;97;Weapon Group (Spears and Lances);;;
319;91;13;Channel Legacy;;;
497;91;14;Curative Legacy;;;
844;91;14;Empower Legacy;;;
1279;91;14;Greater Legacy;;;
1744;91;14;Least Legacy;;;
1745;91;15;Legacy Focus;;;
1760;91;15;Lesser Legacy;;;
1885;91;15;Master Legacy;;;
2324;91;15;Quicken Legacy;;;
2960;91;16;Transfer Legacy;;;
3214;92;67;Adroit Flyby Attack;;;
3215;92;67;Awaken Frightful Presence;;;
3216;92;67;Awaken Spell Resistance;;;
3246;92;103;Clever Wrestling;;;
3603;92;67;Clinging Breath;;;
3247;92;103;Close-Quarters Fighting;;;
3248;92;103;Cunning Sidestep;;;
3249;92;103;Deft Strike;;;
3604;92;68;Devastating Critical;;;
3605;92;68;Dire Charge;;;
3217;92;69;Draconic Knowledge;;;
3250;92;104;Dragon Cohort;;;
3251;92;104;Dragon Familiar;;;
3252;92;104;Dragon Hunter;;;
3253;92;104;Dragon Hunter Bravery;;;
3254;92;104;Dragon Hunter Defense;;;
3255;92;105;Dragon Steed;;;
3256;92;105;Dragon Wild Shape;;;
3258;92;105;Dragonbane;;;
3259;92;105;Dragoncrafter;;;
3260;92;105;Dragondoom;;;
3257;92;105;Dragonfoe;;;
3211;92;105;Dragonfriend;;;
3212;92;105;Dragonsong;;;
3213;92;105;Dragonthrall;;;
3218;92;69;Embed Spell Focus;;;
3207;92;70;Endure Blows;;;
3219;92;70;Enlarge Breath;;;
3606;92;70;Epic Fortitude;;;
3607;92;70;Epic Reflexes;;;
3608;92;70;Epic Will;;;
3222;92;;Extend Spreading Breath;;;
3223;92;70;Fast Healing;;;
3261;92;105;Frightful Presence;;;
3224;92;70;Heighten Breath;;;
3225;92;70;Improved Maneuverability;;;
3226;92;70;Improved Multiattack;;;
3228;92;70;Improved Rapidstrike;;;
3229;92;71;Improved Snatch;;;
3205;92;71;Improved Speed;;;
3230;92;71;Improved Spell Capacity;;;
3231;92;71;Large and in Charge;;;
3609;92;71;Lingering Breath;;;
3208;92;71;Maximize Breath;;;
3232;92;72;Multisnatch;;;
3234;92;72;Overcome Weakness;;;
3262;92;106;Overhead Thrust;;;
3235;92;72;Overwhelming Critical;;;
3236;92;72;Power Climb;;;
3237;92;72;Power Dive;;;
3238;92;73;Quicken Breath;;;
3227;92;73;Rapidstrike;;;
3209;92;73;Recover Breath;;;
3239;92;73;Rend;;;
3263;92;106;Sense Weakness;;;
3220;92;73;Shape Breath;;;
3203;92;73;Shock Wave;;;
3240;92;73;Snatch and Swallow;;;
3241;92;74;Spellcasting Harrier;;;
3242;92;74;Split Breath;;;
3221;92;70;Spreading Breath;;;
3233;92;74;Suppress Weakness;;;
3243;92;74;Tail Constrict;;;
3244;92;74;Tail Sweep Knockdown;;;
3210;92;74;Tempest Breath;;;
3245;92;75;Whirlwind Tail Sweep;;;
3204;92;75;Wingstorm;;;
3456;93;56;Aleval School;;;
3323;93;47;At Home In The Deep;;;
3324;93;47;Blend Into Shadows;;;
3198;93;47;Cautious Attack;;;
3325;93;47;Chosen Foe;;;
3326;93;47;Clever Opportunist;;;
3327;93;47;Coercive Spell;;;
3328;93;47;Constant Guardian;;;
3419;93;48;Dazzling Fire;;;
3420;93;49;Deafening Spell;;;
3421;93;50;Deceptive Illumination;;;
3457;93;56;Despana School;;;
3450;93;54;Divine Intercession;;;
3422;93;50;Dutiful Guardian;;;
3458;93;56;Eilservs School;;;
3423;93;50;Fade Into Darkness;;;
3424;93;50;Fascinating Illumination;;;
3425;93;50;Gift Of The Spider Queen;;;
3446;93;54;Gloom Strike;;;
3426;93;50;Hand Crossbow Focus;;;
3193;93;50;Imperious Command;;;
3459;93;56;Inlindl School;;;
3427;93;50;Instinctive Darkness;;;
3428;93;50;Intensify Darkness;;;
3432;93;51;Knight Of The Lolth;;;
3451;93;54;Lolth's Boon;;;
3452;93;54;Lolth's Caress;;;
3433;93;51;Master Of Poisons;;;
3434;93;51;Master Of Shadow;;;
3750;93;51;Paralyzing Fists;;;
3436;93;51;Poison Spell;;;
3453;93;54;Profane Agony;;;
3437;93;51;Psychic Refusal;;;
3438;93;51;Radiant Flicker;;;
3439;93;52;Reactive Resistance;;;
3440;93;52;Sadistic Reward;;;
3441;93;52;Shadowborn Warrior;;;
3460;93;56;Shi`Quos School;;;
3447;93;54;Sickening Strike;;;
3445;93;52;Spider Companion;;;
3442;93;52;Spiderfriend Magic;;;
3443;93;52;Staggering Critical;;;
3461;93;56;Steal And Strike;;;
3269;93;52;Surprising Riposte;;;
3448;93;54;Terrifying Strike;;;
3462;93;57;Tormtor School;;;
3444;93;52;Umbral Spell;;;
3199;93;55;Unspeakable Vow;;;
3463;93;57;Vae School;;;
3449;93;54;Venomous Strike;;;
3429;93;53;Vermin Trainer;;;
3431;93;53;Verminfriend;;;
3430;93;53;Versatile Combatant;;;
3454;93;55;Vow of Decadance;;;
3455;93;55;Vow Of The Spider Queen;;;
3200;93;56;Vow of Vengeance;;;
3464;93;57;Xaniqos School;;;
3470;94;28;Agony Touch;;;
3477;94;29;Circle Magic;;;
3468;94;29;Control Visage;;;
3478;94;29;Corpse Malevolence;;;
3479;94;29;Corrupt Arcane Studies;;;
3469;94;29;Corrupting Touch;;;
3476;94;30;Dancing Blade;;;
3475;94;;Diehard;;;
3474;94;30;Divine Energy Focus;;;
3473;94;30;Ectoplasm;;;
3472;94;31;Education;;;
3480;94;31;Empower Turning;;;
3481;94;31;Enervating Touch;;;
3483;94;31;Ethereal Sidestep;;;
3484;94;31;Expanded Possession;;;
3493;94;32;Extra Favored Enemy;;;
3494;94;32;Extra Slot;;;
3495;94;32;Extra Wild Shape;;;
3496;94;32;Fade;;;
3497;94;32;Fast Wild Shape;;;
3533;94;32;Foe Hunter;;;
3534;94;32;Forceful Staff Style;;;
3535;94;33;Freezing Touch;;;
3538;94;33;Frightful Moan;;;
3539;94;33;Frightful Presence;;;
3540;94;33;Full Manifestation;;;
3542;94;33;Ghost Flight;;;
3541;94;33;Ghost Glide;;;
3543;94;33;Ghost Hand;;;
3544;94;33;Ghost Healing;;;
3471;94;33;Ghost Ride;;;
3545;94;34;Ghost Smiting;;;
3546;94;34;Ghost-Touch Spell;;;
3547;94;34;Gift of Tongues;;;
3550;94;34;Grand Malevolence;;;
3552;94;34;Greater Witchlight;;;
3553;94;35;Green Bond;;;
3537;94;35;Haunting Appearance;;;
3554;94;35;Haunting Voice;;;
3555;94;35;Heighten Turning;;;
3556;94;35;Horrific Appearance;;;
3536;94;35;Improved Control Visage;;;
3557;94;35;Improved Deflection;;;
3558;94;35;Improved Ghost Flight;;;
3560;94;36;Improved Poltergeist Hand;;;
3561;94;36;Improved Turn Resistance;;;
3482;94;36;Incorporeal Form;;;
3562;94;36;Incorporeal Spell Targeting;;;
3563;94;36;Incorporeal Target Fighting;;;
3564;94;36;Kihu-Sherem Guardian;;;
3549;94;36;Malevolence;;;
3565;94;37;Militia;;;
3548;94;37;Minor Malevolence;;;
3566;94;37;Natural Spell;;;
3567;94;37;Nauseating Touch;;;
3435;94;51;Paralyzing Fists;;;
3559;94;37;Poltergeist Hand;;;
3568;94;37;Poltergeist Rage;;;
3569;94;37;Power Lunge;;;
3570;94;37;Quicken Turning;;;
3571;94;37;Rend Ghost;;;
3572;94;37;Resist Ghost;;;
3573;94;38;Saddleback;;;
3575;94;38;Sculpt Ghost Body;;;
3574;94;38;Shape Ectoplasm;;;
3576;94;38;Sherem-Lar Sorcery;;;
3577;94;38;Sherezem-Lar Sorcery;;;
3578;94;38;Shriveling Touch;;;
3579;94;39;Solid Visage;;;
3580;94;39;Survivor;;;
3581;94;39;Temper Ectoplasm;;;
3582;94;39;Touch Attack Specialization;;;
3583;94;39;Twin Sword Style;;;
3584;94;39;Wise to Your Ways;;;
3551;94;39;Witchlight;;;
3629;95;189;Eschew Materials;;;
3630;95;189;Phalanx Fighting;;;
3631;95;189;Tattoo Magic;;;
3661;96;61;Art of Fascination;;;
3662;96;61;Artist;;;
3663;96;61;Attention to Detail;;;
3664;96;61;Blood Sorcerer;;;
3665;96;61;Born Duelist;;;
3666;96;61;Choke Hold;;;
3667;96;61;Cool Head;;;
3668;96;61;Craft Crystal Weapon;;;
3669;96;61;Craft Talisman;;;
3670;96;62;Defensive Strike;;;
3671;96;62;Defensive Throw;;;
3672;96;62;Discipline;;;
3673;96;62;Eagle Claw Attack;;;
3674;96;62;Earth's Embrace;;;
3680;96;80;Empty Hand Mastery;;;
3681;96;62;Falling Star Strike;;;
3682;96;62;Fearsome and Fearless;;;
3683;96;62;Fists of Iron;;;
3684;96;62;Flying Kick;;;
3685;96;80;Foot and Fist Mastery;;;
3687;96;62;Freezing the Lifeblood;;;
3688;96;62;Gifted General;;;
3689;96;63;Grappling Block;;;
3690;96;63;Great Crafter;;;
3691;96;63;Great Diplomat;;;
3692;96;63;Great Ki Shout;;;
3693;96;63;Great Stamina;;;
3694;96;63;Great Teamwork;;;
3695;96;63;Great Throw;;;
3706;96;63;Honest Merchant;;;
3707;96;63;Iaijutsu Master;;;
3708;96;63;Improved Aid;;;
3709;96;63;Improved Grapple;;;
3710;96;63;Kami's Intuition;;;
3711;96;63;Karmic Strike;;;
3712;96;64;Karmic Twin;;;
3713;96;64;Keen Intellect;;;
3679;96;64;Ki Shout;;;
3714;96;64;Lion Spy;;;
3715;96;64;Luck of Heroes;;;
3716;96;64;Magic in the Blood;;;
3717;96;64;Magical Artisan;;;
3718;96;64;Magistrate's Mind;;;
3719;96;64;Many Masks;;;
3747;96;81;Meditation of War Mastery;;;
3744;96;80;Mighty Works Mastery I;;;
3745;96;80;Mighty Works Mastery II;;;
3720;96;64;Oni's Bane;;;
3721;96;64;Pain Touch;;;
3722;96;64;Power Attack--Iajutsu;;;
3723;96;65;Power Attack--Shadowlands;;;
3724;96;65;Powerful Voice;;;
3725;96;65;Prone Attack;;;
3726;96;65;Remain Conscious;;;
3727;96;65;Resist Poison;;;
3728;96;65;Resist Taint;;;
3686;96;65;Roundabout Kick;;;
3729;96;65;Saddleback;;;
3730;96;65;Scholar of Nature;;;
3731;96;65;Sea Legs;;;
3732;96;65;Silver Tongue;;;
3733;96;66;Smooth Talk;;;
3734;96;66;Soul of Honor;;;
3735;96;66;Soul of Loyalty;;;
3736;96;66;Soul of Sincerity;;;
3737;96;66;Spell Power;;;
3738;96;66;Spellcaster Support;;;
3739;96;66;Strength of the Charger;;;
3740;96;66;Strength of the Crab;;;
3741;96;66;Strong Soul;;;
3742;96;66;Superior Expertise;;;
3746;96;81;The Gentle Way Mastery;;;
3743;96;66;Unbalancing Strike;;;
3703;96;66;Warrior Instinct;;;
3704;96;66;Warrior Shugenja;;;
3610;98;85;Cornered Rat;;;
3611;98;85;Draconian Breath Weapon;;;
3612;98;85;Flyby Breath;;;
3613;98;86;Honor bound;;;
3614;98;86;Hulking Brute;;;
3615;98;86;Improved Draconian Breath Weapon;;;
3616;98;86;Improved Resist Dragonfear;;;
3617;98;86;Reserves of Strength;;;
3317;98;86;Resist Dragonfear;;;
3618;98;87;Spear of Doom;;;
3700;98;87;Spectacular Death Throes;;;
3701;98;87;Strafing Breath;;;
3702;98;;Tremendous Charge;;;
3761;99;179;Greater Legacy;;;
3759;99;179;Least Legacy;;;
3760;99;179;Lesser Legacy;;;
3622;102;200;Enduring Life;;;
3624;102;205;Favored in Guild;;;
3623;102;200;Lasting Life;;;
3321;106;;Ambidexterity;;;
3320;106;;Expertise;;;
3330;109;;Ability Enchancer;;;
3331;109;;Air Bloodline;;;
3332;109;;Anarchic Bloodline;;;
3333;109;;Astral Tracking;;;
3334;109;;Axiomatic Bloodline;;;
3335;109;;Bend Spell;;;
3336;109;;Braced for Charge;;;
3337;109;;Celestial Bloodline;;;
3338;109;;Celestial Light;;;
3339;109;;Charming;;;
3341;109;;Circle Master;;;
3340;109;;Circle Student;;;
3342;109;;Combat Charm;;;
3343;109;;Commanding;;;
3347;109;;Cuthbert's Smite;;;
3344;109;;Cutpurse;;;
3345;109;95;Dead Eye;;;
3346;109;;Deceptive Dodge;;;
3349;109;;Divine Conduit;;;
3348;109;;Divine Fervor;;;
3350;109;;Double Team;;;
3351;109;;Draconic Bloodline;;;
3352;109;;Dragon Sight;;;
3353;109;;Earth Bloodline;;;
3354;109;;Elemental Theurgy;;;
3355;109;;Enspell Familiar;;;
3356;109;;Favored Power Attack;;;
3357;109;;Fell Energy Spell;;;
3358;109;;Fey Bloodline;;;
3359;109;;Fey's Fate;;;
3360;109;;Fiendish Bloodline;;;
3361;109;;Fire Bloodline;;;
3362;109;;Flash Casting;;;
3363;109;;Friend of the Earth;;;
3364;109;;Guided Spell;;;
3365;109;;Haft Strike;;;
3366;109;;Hammer Fist;;;
3367;109;;Heads Up;;;
3368;109;;Hibernate;;;
3369;109;;Illithid Bloodline;;;
3370;109;;Kin Mastery;;;
3371;109;;Kung Fu Genius;;;
3373;109;;Long Strike;;;
3374;109;;Mercurial Strike;;;
3375;109;;Mighty are Fallen;;;
3376;109;;Mind Weapon;;;
3377;109;;Necromantic Bloodline;;;
3379;109;;Pack Feint;;;
3378;109;;Pack Tactics;;;
3380;109;;Pebble Underfoot;;;
3381;109;;Penumbra Bloodline;;;
3382;109;;Pike Hedge;;;
3383;109;;Plant Bloodline;;;
3384;109;;Pole Balance;;;
3385;109;;Pole Fighter;;;
3386;109;;Power in the Blood;;;
3387;109;;Precise Strike;;;
3388;109;;Puppet Master;;;
3389;109;;Ring the Golden Bell;;;
3390;109;;Riposte;;;
3391;109;;Scalding Faith of the Sun;;;
3392;109;;Scathing Wit;;;
3393;109;;Seer;;;
3394;109;;Serenity;;;
3395;109;;Serpent Bloodline;;;
3396;109;;Shield Maiden's Grace;;;
3397;109;;Shorten Grip;;;
3398;109;;Single Blade Style;;;
3399;109;;Song of the Dead;;;
3400;109;;Spinning Defense;;;
3401;109;;Staggering Blow;;;
3402;109;;Unorthodox Flurry;;;
3403;109;;Vault;;;
3404;109;;Water Bloodline;;;
3523;110;11;Abominable Form;;;
3511;110;11;Abyss-Bound Soul;;;
3506;110;12;Apostate;;;
3505;110;12;Chosen of Evil;;;
3507;110;12;Dark Speech;;;
3512;110;12;Dark Whispers;;;
3524;110;12;Deformity (Eyes);;;
3525;110;12;Deformity (Face);;;
3526;110;13;Deformity (Gaunt);;;
3527;110;13;Deformity (Madness);;;
3528;110;13;Deformity (Parasite);;;
3508;110;13;Enemy of Good;;;
3516;110;13;Evilï¿½s Blessing;;;
3513;110;13;Filthy Outburst;;;
3517;110;13;Harvester of Souls;;;
3518;110;13;Insane Defiance;;;
3515;110;13;Lichloved;;;
3510;110;13;Masterï¿½s Will;;;
3519;110;14;Murderous Intent;;;
3529;110;14;Reflexive Psychosis;;;
3509;110;14;Slave to Evil;;;
3504;110;14;Thrall to Demon;;;
3520;110;14;Vile Ki Strike;;;
3521;110;14;Vile Martial Strike;;;
3522;110;14;Vile Natural Attack;;;
3585;112;15;Alternate Form;;;
3586;112;15;Half-Dragon Form ;;;
3587;112;15;Hidden Strength;;;
3654;113;11;Dragon Ward;;;
3655;113;11;Dragonmark Luck;;;
3657;114;149;Energy Substitution;;;
3658;114;149;Exotic Armor Proficiency;;;
3659;114;150;Highborn Drow;;;
3660;114;150;Lolth's Blessing;;;
3762;115;126;Divine Vigor;;;
3763;115;126;Dragonthrall;;;
