id;rulebook_id;class_id;level;name;overriden_trait_id;effect 1
5711;11;785;1;Citadel training;;
5714;11;785;2;bonus feat;;
5713;11;785;2;Combat sense (defense);;
5715;11;785;3;Diplomatic protection;;
5716;11;785;3;royal contact;;
5718;11;785;4;bonus feat;;
5717;11;785;4;Combat sense (attack);;
5719;11;785;5;Disciplined mind;;
5720;11;785;5;focused smite;;
5722;11;786;1;improved flight;;
5721;11;786;1;Natural flyer;;
5724;11;786;2;Extend flight;;
5723;11;786;2;Flyby Attack;;
5725;11;786;3;Improved maneuverability;;
5726;11;786;3;Tenacious flight;;
5727;11;786;4;Quicken flight;;
5728;11;786;5;Fast flight;;
5729;11;786;5;reflexive flight;;
506;12;36;1;Artificer knowledge;;
507;12;36;1;artisan bonus;;
508;12;36;1;disable trap;;
509;12;36;1;item creation;;
510;12;36;1;Scribe Scroll;;
511;12;36;2;Brew Potion;;
512;12;36;3;Craft Wondrous Item;;
514;12;36;4;bonus feat;;
513;12;36;4;Craft homunculus;;
515;12;36;5;Craft Magic Arms and Armor;;
516;12;36;5;retain essence;;
517;12;36;6;Craft Wand;;
518;12;36;7;Metamagic spell trigger;;
519;12;36;8;Bonus feat;;
520;12;36;9;Craft Rod;;
521;12;36;11;Metamagic spell completion;;
523;12;36;12;bonus feat;;
522;12;36;12;Craft Staff;;
524;12;36;13;Skill mastery;;
525;12;36;14;Forge Ring;;
526;12;36;16;Bonus feat;;
527;12;36;20;Bonus feat;;
3471;12;434;1;house status;;
3470;12;434;1;Lesser Dragonmark;;
3472;12;434;2;Additional action points;;
3473;12;434;2;improved least dragonmark;;
3474;12;434;3;Improved lesser dragonmark;;
3475;12;434;4;Greater Dragonmark;;
3476;12;434;5;Improved greater dragonmark;;
3477;12;435;1;Sect ability I;;
3478;12;435;2;Hated foe;;
3479;12;435;3;Sect ability II;;
3480;12;435;4;Favored enemy;;
3481;12;435;5;Sect ability III;;
3482;12;436;1;Flame of censure;;
3483;12;436;1;weapon of the exorcist;;
3484;12;436;2;Weapon of silver;;
3485;12;436;3;Darkvision 30 ft.;;
3486;12;436;3;resist possession;;
3487;12;436;3;smite evil 1/day;;
3488;12;436;4;_Detect thoughts_ at will;;
3489;12;436;4;weapon of good;;
3490;12;436;5;Silver exorcism;;
3491;12;436;6;Darkvision 60 ft.;;
3492;12;436;6;weapon of flame;;
3493;12;436;7;Smite evil 2/day;;
3494;12;436;8;Weapon of law;;
3495;12;436;9;Weapon of sacred flame;;
3496;12;436;10;Warding flame;;
3497;12;437;1;Additional action points;;
3498;12;437;1;trap sense +1;;
3499;12;437;2;Dodge bonus +1;;
3500;12;437;2;evasion;;
3501;12;437;2;extreme hustle;;
3503;12;437;3;bonus feat;;
3502;12;437;3;Trap sense +2;;
3504;12;437;4;Dodge bonus +2;;
3505;12;437;4;extreme action;;
3507;12;437;5;bonus feat;;
3506;12;437;5;Trap sense +3;;
3508;12;438;1;Additional action points;;
3509;12;438;1;bonus feat;;
3510;12;438;2;Siberys mark;;
3511;12;438;3;Improved Siberys mark;;
3512;12;439;1;_Zone of truth_;;
3513;12;439;2;Bonus feat;;
3514;12;439;2;contact (3rd level);;
3515;12;439;3;_Discern lies_;;
3516;12;439;4;Bonus feat;;
3517;12;439;4;contact (6th level);;
3518;12;439;5;_True seeing_;;
3519;12;440;1;Armor spikes 1d6;;
3520;12;440;1;Expert Bull Rush;;
3521;12;440;1;Powerful Charge;;
3522;12;440;1;reserved;;
3523;12;440;2;Charge bonus +1;;
3524;12;440;2;construct perfection I;;
3525;12;440;2;extended charge;;
3526;12;440;3;Construct perfection II;;
3527;12;440;3;healing immunity;;
3528;12;440;3;Superior Bull Rush;;
3529;12;440;4;Armor spikes 1d8;;
3530;12;440;4;bonus on charge +2;;
3531;12;440;4;construct perfection III;;
3532;12;440;5;Construct perfection IV;;
3533;12;440;5;Greater Powerful Charge;;
3534;12;441;1;Weretouched I;;
3536;12;441;2;bonus shifter feat;;
3535;12;441;2;Wild empathy;;
3537;12;441;3;Weretouched II;;
3539;12;441;4;bonus shifter feat;;
3538;12;441;4;Frightful shifting;;
3540;12;441;5;Alternate form;;
4769;13;652;1;Animal companion;;
4771;13;652;1;invest byeshk weapon;;
4770;13;652;1;repel aberration;;
4772;13;652;1;weapon proficiency;;
4773;13;652;2;Aberration Banemagic;;
4774;13;652;2;purifying arc;;
4776;13;652;3;animal companion (byeshk);;
4775;13;652;3;Venom immunity;;
4777;13;652;4;Torturing arc;;
4778;13;652;5;Purge aberrations;;
4780;13;652;6;animal companion (slippery mind);;
4779;13;652;6;Slippery mind;;
4781;13;652;7;Disrupting arc;;
4782;13;652;8;Temporary seal;;
4783;13;652;9;Animal companion (bonus damage);;
4784;13;652;10;Wracking arc;;
4785;13;653;1;Elemental companion (Medium);;
4786;13;653;2;Instant b i n d (1/day;;
4787;13;653;2;weapon);;
4788;13;653;3;Elemental companions (2);;
4789;13;653;4;Elemental companion (Large);;
4790;13;653;4;instant bind (2/day);;
4791;13;653;5;Instant bind (armor);;
4792;13;653;6;Elemental companions (3);;
4793;13;653;6;instant bind (3/day);;
4794;13;653;7;Instant bind (swift action);;
4795;13;653;8;Elemental companion (Huge);;
4796;13;653;8;instant bind (4/day) spellcasting;;
4797;13;653;9;Elemental companions (4);;
4799;13;653;10;body);;
4798;13;653;10;Instant bind (5/day;;
4800;13;654;1;Ancestral guidance (1);;
4801;13;654;1;hero of the Valaes Tairn ;;
4802;13;654;1;ranger class features;;
4803;13;654;2;Shadow of the past;;
4804;13;654;3;Ancestral guidance (2);;
4805;13;654;4;Giant slayer;;
4806;13;654;5;Ancestral guidance (3);;
4807;13;654;5;legendary force;;
5928;14;814;1;stunning strike 1/day;;
5927;14;814;1;Sudden strike 1d6;;
5929;14;814;2;Resilient mind;;
5930;14;814;2;stunning strike 2/day;;
5932;14;814;3;stunning strike 3/day;;
5931;14;814;3;Sudden strike 2d6;;
5933;14;814;4;Resilient soul;;
5934;14;814;4;stunning strike 4/day;;
5936;14;814;5;stunning strike 5/day;;
5935;14;814;5;Sudden strike 3d6;;
5937;14;815;1;_Ki_ strike (magic);;
5938;14;815;1;monk abilities;;
5940;14;815;2;endure elements;;
5939;14;815;2;Energize;;
5941;14;815;3;Cliff walker;;
5942;14;815;4;_Lightning blow_;;
5943;14;815;4;resistance to electricity 5;;
5944;14;815;5;Peak leap;;
5945;14;815;6;Breatharian;;
5946;14;815;7;Mountain form;;
5947;14;815;8;Resistance to electricity 10;;
5948;14;815;9;Earth glide;;
5949;14;815;10;_Control weather_ 1/day;;
6153;15;833;1;Body of nature (Hide +4;;
6154;15;833;1;divine focus);;
6155;15;833;2;Body of nature (resistance 5;;
6157;15;833;2;green mind;;
6156;15;833;2;natura l armor +1);;
6158;15;833;3;Body of nature (healing herbs);;
6159;15;833;3;speak with plants;;
6160;15;833;4;Body of nature (resistance 10;;
6161;15;833;4;natural armor +2);;
6162;15;833;5;Body of nature (immune to polymorph;;
6163;15;833;5;fortification 50%);;
6164;15;833;5;plant shape;;
6165;15;833;5;voice of nature;;
6166;15;834;1;Xen'drik lore;;
6167;15;834;2;Ancient secret;;
6168;15;834;3;Ancient secret;;
6169;15;834;4;Ancient secret;;
6170;15;834;5;Ancient secret;;
6171;15;834;5;power of Xen'drik;;
6172;15;835;1;Poison use;;
6173;15;835;1;sudden strike +1d6;;
6174;15;835;1;wild empathy;;
6175;15;835;2;Darkness;;
6176;15;835;2;unexpected assault;;
6177;15;835;3;Sudden strike +2d6;;
6178;15;835;3;veil of shadow;;
6179;15;835;4;Perfect sight;;
6180;15;835;4;sculpt shadow;;
6181;15;835;5;Deadly sting;;
6182;15;835;5;sudden strike +3d6;;
2429;16;305;1;monk abilities;;
2428;16;305;1;Sun soul;;
2430;16;305;2;Low-light vision;;
2431;16;305;2;sun soulray 1/day;;
2432;16;305;3;Flaming fists 1/day;;
2433;16;305;4;Sun soulray 2/day;;
2434;16;305;5;Abundant step;;
2435;16;305;6;Flaming fists 2/day;;
2436;16;305;6;sun soulray 3/day;;
2437;16;305;7;Greater sun soul;;
2438;16;305;8;Darkvision;;
2439;16;305;8;sun soulray 4/day;;
2440;16;305;9;Flaming fists 3/day;;
2441;16;305;10;Sun Soulbeam;;
2442;16;305;10;tongue of the sun and moon;;
3832;19;509;1;Enlarge Spell;;
3834;19;509;2;alignment focus;;
3833;19;509;2;Sacred Defense +1;;
3835;19;509;3;Bonus feat;;
3836;19;509;4;Sacred Defense +2;;
3837;19;509;5;Divine Shroud;;
4189;20;568;1;Bonus metamagic feat;;
4190;20;568;2;Send away;;
4191;20;568;3;See ethereal;;
4192;20;568;4;Strike ethereal;;
4193;20;568;5;Bonus metamagic feat;;
4194;20;568;6;Hardy spirit;;
4195;20;568;7;Instant metamagic 1/day;;
4196;20;568;8;Improved metamagic;;
4197;20;568;9;Instant metamagic 2/day;;
4198;20;568;10;Bonus metamagic feat;;
4199;20;568;10;drain item;;
4213;20;574;1;Weapon Focus;;
4214;20;574;2;Metamagic Feat;;
4215;20;574;3;Widen Spell;;
4216;20;574;4;Metamagic Feat;;
4217;20;574;5;Enhanced Spell Area;;
3838;22;657;1;Reach of the holy;;
3839;22;657;2;Sacred defense +1;;
3840;22;657;3;Divine synergy;;
3841;22;657;4;Sacred defense +2;;
3842;22;657;5;Divine shroud;;
3843;22;661;1;Lay on hands;;
3844;22;661;2;Bonus feat;;
3845;22;661;2;sacred defense +1;;
3846;22;661;3;Smite infidel;;
3847;22;661;4;Bonus feat;;
3848;22;661;4;sacred defense +2;;
3849;22;661;5;Divine wrath;;
3850;22;662;1;Divine emissary;;
3851;22;662;2;Sacred defense +1;;
3852;22;662;3;Imbue with spell ability;;
3853;22;662;4;Domain;;
3854;22;662;4;sacred defense +2;;
3855;22;662;5;Transcendence;;
3856;22;663;1;Sacred stealth;;
3857;22;663;1;thwart magic trap;;
3858;22;663;2;Sacred defense +1;;
3859;22;663;2;sneak attack +1d6;;
3860;22;663;3;Locate creature;;
3861;22;663;3;locate object;;
3862;22;663;4;Divine perseverance;;
3863;22;663;4;sacred defense +2;;
3864;22;663;5;Find the path;;
3865;22;663;5;sneak attack +2d6;;
4827;22;664;1;Sacred duty;;
4828;22;664;2;Devoted pursuit;;
4829;22;664;2;dodge bonus +1;;
4830;22;664;3;Swift tracking;;
4831;22;664;4;Dodge bonus +2;;
4832;22;664;5;Silent guardian;;
4833;22;665;1;Greater turning;;
4834;22;665;1;radiance;;
4835;22;665;1;turn undead;;
4836;22;665;2;Everlight;;
4837;22;665;3;Touch of the sun;;
4838;22;665;5;Domain;;
4839;22;665;6;Piercing sight;;
4840;22;665;8;Positive energy burst;;
4841;22;665;10;True seeing;;
4842;22;666;1;Aura of courage;;
4843;22;666;1;hammer throw;;
4844;22;666;2;Goblinkiller;;
4845;22;666;2;hammer return;;
4846;22;666;3;Damage reduction 2/--;;
4847;22;666;3;powerful grip;;
4848;22;666;4;Far shot;;
4849;22;666;4;quake;;
4850;22;666;5;Drowbasher;;
4851;22;666;5;power strik 2/deay;;
4852;22;666;6;Damage reduction 4/;;
4853;22;666;7;Chaos crusher;;
4854;22;666;7;stalwart;;
4855;22;666;8;Giantslayer;;
4856;22;666;8;thunder strike;;
4857;22;666;9;Damage reduction 6/--;;
4858;22;666;9;power throw;;
4859;22;666;10;Bones of the earth;;
4860;22;666;10;power strike 4/day;;
4861;22;667;1;Harper knowledge;;
4862;22;667;2;"Deneir's eye; Lliira's heart";;
4863;22;667;3;Tymora's smile;;
4864;22;667;4;Lurue's voice;;
4865;22;667;5;Mystra's boon;;
3866;22;669;1;Leadership bonus;;
3867;22;669;1;Rashemi spirit magic;;
3868;22;669;1;taboo;;
3869;22;669;2;Spirit speech;;
3870;22;669;3;Awe of the wychlaran --2;;
3871;22;669;3;universal spirit magic 1/day;;
3872;22;669;4;Spirit concordat;;
3873;22;669;5;Circle leader;;
3874;22;669;6;Universal spirit magic 2/day;;
3875;22;669;7;Awe of the wychlaran --4;;
3876;22;669;8;Spirit dominion;;
3877;22;669;9;Universal spirit magic 3/day;;
3878;22;669;10;Awe of the wychlaran --6;;
3879;22;669;10;great circle leader;;
4200;22;670;1;Bonus metamagic feat;;
4201;22;670;1;focused study;;
4202;22;670;2;Cooperative metamagic;;
4203;22;670;3;Metamagic effect;;
4204;22;670;4;Bonus metamagic feat;;
4205;22;670;5;Metamagic spell trigger;;
4206;22;670;6;Seize concentration;;
4207;22;670;7;Bonus metamagic feat;;
4208;22;670;7;instant metamagic 1/day;;
4209;22;670;8;Snatch spell;;
4210;22;670;9;Instant metamagic 2/day;;
4211;22;670;10;Bonus metamagic feat;;
4212;22;670;10;improved metamagic;;
4866;22;671;1;Detect chaos;;
4867;22;671;1;smite anarchy 1/day;;
4868;22;671;2;Bureaucratic knowledge;;
4869;22;671;3;Axiomatic spellcasting +1;;
4870;22;671;4;Detect lie;;
4871;22;671;5;Maimed god's boon;;
4872;22;671;5;smite anarchy 2/day;;
4873;22;671;7;Order's calm;;
4874;22;671;8;Blade of justice;;
4875;22;671;10;Aura of absolute law;;
4876;22;671;10;smite anarchy 3/day;;
4877;22;674;1;Deathguard +1;;
4878;22;674;1;monk abilities;;
4879;22;674;1;poison use;;
4880;22;674;2;Macabre shroud;;
4881;22;674;3;Death knell;;
4882;22;674;3;deathguard +2;;
4883;22;674;5;Deathguard +3;;
4884;22;674;6;Death attack;;
4885;22;674;7;Deathguard +4;;
4886;22;674;9;Deathguard +5;;
4887;22;674;10;Death touch;;
4888;22;675;1;Bane of the restless;;
4889;22;675;1;Lathander's light;;
4890;22;675;2;Creative fire;;
4891;22;675;3;Daylight;;
4892;22;675;4;Searing ray;;
4893;22;675;5;Greater turning 1/day;;
4894;22;675;6;Blessing of dawn;;
4895;22;675;7;Maximize turning;;
4896;22;675;8;Rejuvenation of morn;;
4897;22;675;9;Greater turning 2/day;;
4898;22;675;10;Aura of radiance;;
2688;22;676;1;Heroic shield;;
2689;22;676;1;rallying cry;;
2690;22;676;2;Inspire courage 1/day;;
2691;22;676;3;Fear;;
2692;22;676;4;Inspire courage 2/day;;
2693;22;676;4;oath of wrath;;
2694;22;676;5;Final stand;;
3880;22;677;1;Rune craft +1;;
3881;22;677;2;Rune power +1;;
3882;22;677;3;Improved runecasting;;
3883;22;677;4;Rune craft +2;;
3884;22;677;5;Rune power +2;;
3885;22;677;6;Maximize rune;;
3886;22;677;7;Rune craft +3;;
3887;22;677;8;Improved runecasting;;
3888;22;677;9;Rune power +3;;
3889;22;677;10;Rune chant;;
4899;22;678;1;Ride bonus +2;;
4900;22;678;2;Mounted tracking (half speed);;
4901;22;678;3;Burst of speed;;
4902;22;678;4;Mounted accuracy +2;;
4903;22;678;4;ride bonus +4;;
4904;22;678;5;Spirited Charge;;
4905;22;678;6;Mounted tracking (full speed);;
4906;22;678;7;Long riding;;
4907;22;678;7;ride bonus +6;;
4908;22;678;8;Born in the saddle;;
4909;22;678;9;Mounted accuracy +4;;
4910;22;678;10;Ride bonus +8;;
3890;22;679;1;Shadow feats;;
3891;22;679;2;Low-light vision;;
3892;22;679;3;Shadow defense +1;;
3893;22;679;4;Shield of shadows;;
3894;22;679;6;Shadow defense +2;;
3895;22;679;7;Darkvision;;
3896;22;679;7;shadow walk;;
3897;22;679;8;Greater shield of shadows;;
3898;22;679;9;Shadow defense +3;;
3899;22;679;10;Shadow double;;
4911;22;680;1;Doublespeak;;
4912;22;680;1;sneak attack +1d6;;
4913;22;680;2;Bonus feat;;
4914;22;680;2;uncanny dodge;;
4915;22;680;3;Reputation +1;;
4916;22;680;3;sneak attack +2d6;;
4917;22;680;4;Bonus feat;;
4918;22;680;4;reputation +2;;
4919;22;680;5;Improved uncanny dodge;;
4920;22;680;5;reputation +3;;
4921;22;680;5;sneak attack +3d6;;
4922;22;682;1;Obligation;;
4923;22;682;1;token;;
4924;22;682;1;ward attunement;;
4925;22;682;2;Metamagic feat;;
4926;22;682;3;Selective spell;;
4927;22;682;4;Metamagic feat;;
4928;22;682;4;spellguard;;
4929;22;682;5;Selective spell (multiple types);;
4930;22;682;5;spell power;;
4931;22;684;1;Cover identity;;
4932;22;684;2;Sneak attack +1d6;;
4933;22;684;2;undetectable alignment;;
4934;22;684;3;Poison use;;
4935;22;684;3;unlikely cover;;
4936;22;684;4;Slippery mind;;
4937;22;684;4;sneak attack +2d6;;
4938;22;684;5;Deep cover;;
5840;24;802;1;_Attraction_  1/day;;
5841;24;802;2;_Conceal thoughts_;;
5842;24;802;3;_Body equilibrium_;;
5843;24;802;4;_Attraction_ 2/day;;
5844;24;802;4;_levitate_ 1/day;;
5845;24;802;5;_Dimension door_ 1/day;;
5846;24;802;6;_Shadow concealment_ 1/day;;
5847;24;802;7;_Attraction_ 3/day;;
5848;24;802;7;_baleful teleport_ 1/day;;
5849;24;802;7;_levitate_ 2/day;;
5850;24;802;8;_Claws of the vampire_ 1/day;;
5851;24;802;8;_dimension door_ 2/day;;
5852;24;802;9;_Mind probe_ 1/day;;
5853;24;802;9;_shadow concealment_ 2/day;;
5854;24;802;10;_Attraction_ 4/day;;
5855;24;802;10;_baleful teleport_ 2/day;;
5856;24;802;10;_disintegrate_ 1/day;;
5857;24;802;10;_levitate_ 3/day;;
5858;24;803;1;Handfang (venom);;
5859;24;803;2;Spell turning (1d4);;
5860;24;803;3;Handfang (acid);;
5861;24;803;5;Handfang (paralysis);;
5862;24;803;6;Spell turning (1d4+2);;
5863;24;803;7;Handfang (unconsciousness);;
5864;24;803;9;Handfang (damage);;
5865;24;803;10;Spell turning (1d4+4);;
5866;24;804;1;Enhanced ranged attacks +1;;
5867;24;804;1;poison resistance +1;;
5868;24;804;1;poison use;;
5869;24;804;1;sneak attack +1d6;;
5870;24;804;2;Bonus feat;;
5871;24;804;3;Poison resistance +2;;
5872;24;804;3;serpent shape;;
5873;24;804;4;Sneak attack +2d6;;
5874;24;804;5;Poison resistance +3;;
5875;24;804;5;spider climb;;
5876;24;804;6;Enhanced ranged attacks +2;;
5877;24;804;7;Poison resistance +4;;
5878;24;804;7;sneak attack +3d6;;
5879;24;804;8;Favor of Sseth;;
5880;24;804;9;Poison resistance +5;;
5881;24;804;10;Sneak attack +4d6;;
5882;24;805;1;Handfang;;
5883;24;805;1;poison immunity;;
5884;24;805;2;Hold serpent;;
5885;24;805;3;Ward serpents 1/day;;
5886;24;805;4;Charm serpent 1/day;;
5887;24;805;5;Serpent dart 3/day;;
5888;24;805;5;serpent reach;;
5889;24;805;5;ward serpents 2/day;;
5890;24;805;6;Charm serpent 2/day;;
5891;24;805;6;summon serpents;;
5892;24;805;7;Serpent dart 4/day;;
5893;24;805;7;viper swarm;;
5894;24;805;7;ward serpents 3/day;;
5895;24;805;8;Charm serpent 3/day;;
5896;24;805;8;great serpent;;
5897;24;805;9;Serpent dart 5/day;;
5898;24;805;9;swarm shape;;
5899;24;805;9;ward serpents 4/day;;
5900;24;805;10;Charm serpent 4/day;;
5901;24;805;10;translocate serpent;;
5902;24;806;1;Enslave 1/day;;
5903;24;806;2;Augment followers I;;
5904;24;806;3;Tap slave 1/day;;
5905;24;806;4;Enslave 2/day;;
5906;24;806;5;Augment followers II;;
5907;24;806;6;Tap slave 2/day;;
5908;24;806;7;Enslave 3/day;;
5909;24;806;8;Augment followers III;;
5910;24;806;9;Tap slave 3/day;;
5911;24;806;10;Enslave monster;;
5912;24;807;1;Venomguard;;
5913;24;807;2;Detect poison;;
5914;24;807;3;Poison immunity;;
5915;24;807;4;Locate serpent 2/day;;
5916;24;807;5;Neutralize poison;;
5917;24;807;6;Locate serpent 3/day;;
5918;24;807;6;ward serpents 1/day;;
5919;24;807;7;Witherscales;;
5920;24;807;8;Locate serpent 4/day;;
5921;24;807;8;strike of the serpent 1/day;;
5922;24;807;8;ward serpents 2/day;;
5923;24;807;9;Smite serpent;;
5924;24;807;10;Locate serpent 5/day;;
5925;24;807;10;strike of the serpent 2/day;;
5926;24;807;10;ward serpents 3/day;;
5765;25;791;1;Shadow ride;;
5766;25;791;2;Sudden strike +1d6;;
5767;25;791;3;Bonus feat;;
5768;25;791;3;shadow walk;;
5769;25;791;4;Sudden strike +2d6;;
5770;25;791;5;Shadow pounce;;
5771;25;792;1;Hold the line;;
5772;25;792;2;Uncanny dodge;;
5773;25;792;3;Uncanny stability;;
5774;25;792;4;Improved uncanny dodge;;
5775;25;792;5;Subterranean bulwark;;
5776;25;794;1;Adroit casting 1;;
5777;25;794;1;circle link;;
5778;25;794;2;Signature Spell;;
5779;25;794;4;Adroit casting 2;;
5780;25;794;5;Signature Spell;;
5781;25;794;7;Adroit casting 3;;
5782;25;794;8;Signature Spell;;
5783;25;794;10;Adroit casting 4;;
5785;25;795;1;arcane sensitivity;;
5784;25;795;1;Improved spell saves (+1);;
5786;25;795;3;Improved spell saves (+2);;
5787;25;795;4;Spell resistance;;
5788;25;795;5;Improved spell saves (+3);;
5789;25;795;7;Improved spell saves (+4);;
5790;25;795;9;Improved spell saves (+5);;
5791;25;795;10;Antimagic aura;;
5793;25;796;1;lay on hands;;
5792;25;796;1;Tongues;;
5794;25;796;2;Discern lies;;
5795;25;796;2;remove disease 1/week;;
5796;25;796;3;Divination enhancement;;
5797;25;796;4;Pierce illusion;;
5798;25;796;5;Learn the truth;;
5799;25;796;5;remove disease 2/week;;
5800;25;798;1;Arcane nondetection;;
5801;25;798;1;arcane spell resistance;;
5802;25;798;1;eidetic memory;;
5803;25;798;2;Bonus language;;
5804;25;798;2;combat insight +1;;
5805;25;798;3;Counterspell;;
5806;25;798;4;Bonus language;;
5807;25;798;4;combat insight +2;;
5808;25;798;5;Aide-de-camp;;
5809;25;798;5;grace;;
5811;25;799;1;detect evil;;
5810;25;799;1;Sanctify march;;
5813;25;799;2;easy trail;;
5812;25;799;2;Share march bonus;;
5814;25;799;3;Safe clearing;;
5815;25;799;4;Dispel evil;;
5816;25;799;4;land womb;;
5817;25;799;5;Commune with march;;
5818;25;799;5;hide in plain sight;;
5819;25;800;1;Greater Weapon Focus (falchion);;
5820;25;800;1;harm's way;;
5821;25;800;1;uncanny loyalty +1;;
5822;25;800;2;Smite 1/day;;
5823;25;800;3;Allied Defense;;
5824;25;800;3;uncanny loyalty +2;;
5825;25;800;4;Defensive strike;;
5826;25;800;5;Deflect attack;;
5827;25;800;6;Smite 2/day;;
5828;25;800;6;uncanny loyalty +3;;
5829;25;800;7;Defensive strike (+1);;
5830;25;800;8;Deflect attack (+1);;
5831;25;800;9;Smite 3/day;;
5832;25;800;9;uncanny loyalty +4;;
5833;25;800;10;Defensive strike (+2);;
5834;25;801;1;Weapon Focus (scourge);;
5835;25;801;2;Bane 3/day;;
5836;25;801;3;Crushing despair 3/day;;
5837;25;801;4;Stunning strike;;
5838;25;801;5;Painful strike;;
5839;25;801;6;Agonizing strike;;
2305;27;283;1;damage reduction 1/silver;;
2304;27;283;1;Feral rage (claws);;
2306;27;283;2;Improved grapple;;
2307;27;283;3;Feral rage (bite);;
2309;27;283;4;DR 3/silver;;
2308;27;283;4;Scent;;
2310;27;283;5;Stranglehold;;
2311;27;283;6;Feral rage (rend);;
2312;27;283;7;Improved natural attacks;;
2313;27;283;8;Savage grapple;;
2314;27;283;9;DR 5/silver;;
2315;27;283;10;Feral form;;
2316;27;284;2;Bonus feat;;
2317;27;284;2;woodland stride;;
2318;27;284;3;Sneak attack +1d6;;
2319;27;284;4;Lucky shot;;
2320;27;284;4;trackless step;;
2321;27;284;5;Poison use;;
2322;27;284;6;Steady hand;;
2323;27;284;7;Sneak attack +2d6;;
2324;27;284;8;Bonus feat;;
2325;27;284;9;Hide in plain sight;;
2326;27;284;10;Death attack;;
2327;27;284;10;immunity to poison;;
2328;27;285;1;Creature of darkness;;
2329;27;285;1;hesitating stare 1/day;;
2330;27;285;1;light sensitivity;;
2331;27;285;1;spider climb;;
2332;27;285;2;Feral senses (low-light vision);;
2334;27;285;3;ghost step 1/day;;
2333;27;285;3;Speak with creatures of the night;;
2335;27;285;4;Hesitating stare 2/day;;
2336;27;285;4;lesser blood bond;;
2337;27;285;4;sneak attack +1d6;;
2338;27;285;5;Improved evasion;;
2340;27;285;6;ghost step 2/day;;
2339;27;285;6;Slippery mind;;
2342;27;285;7;feral senses (darkvision);;
2341;27;285;7;Hesitating stare 3/day;;
2343;27;285;8;Sneak attack +2d6;;
2344;27;285;9;Ghost step 3/day;;
2346;27;285;10;greater blood bond;;
2345;27;285;10;Hesitating stare 4/day;;
2347;27;286;1;Trap sense +1;;
2348;27;286;1;tricks of the trade;;
2349;27;286;2;Low-light vision;;
2350;27;286;2;sense ancient magic;;
2352;27;286;3;expert packer;;
2351;27;286;3;Trap sense +2;;
2353;27;286;4;Sneak attack +1d6;;
2354;27;286;4;tools of the trade;;
